MD5;Name (No-Intro);Size;Dump Type;Good Dump;Date;Datter;Cart Serial;PCB;ROM Serial;Stamp
D8800AFECF6C190119F508D450F456DF;NASCAR Heat (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BNHE-USA;;;;
144AB8295663F4DC4BCD810C5CDAFE60;NASCAR Racers (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BNRE-USA;;;;
09419D9ABA3B31D36C09D08D2C1555F8;Nations, The - Land of Legends (Europe) (En,De);1048576;Third Party;TRUE;01 01 1990;root;CGB-BNLP-EUR;;;;
8CBB9B7401BE513C913A3A54EEE0DA54;NBA 3 on 3 featuring Kobe Bryant (USA) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ACYE-USA;;;;
E7719BB0D0619E2E5FB10DAB75F78654;NBA Hoopz (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BHIE-USA;;;;
B3A3B81D16BF534AFE80200995DFC683;NBA In the Zone (USA) (Rev A) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ANZE-USA;;;;
E3C757E5F4261E962CACC8A999EC0F87;NBA In the Zone 2000 (Europe);2097152;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-AJ7P-EUR;DMG-A08-01;CGB-AJ7P-0;11;
8B3958E2D61921C787C9A40F4D3F13C0;NBA In the Zone 2000 (USA);2097152;Third Party;TRUE;01 01 1990;root;DMG-ANZE-USA;;;;
1B543C5D0263730A3B862A02BB46F9A1;NBA Jam '99 (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AJMP-EUR;DMG-A07-01;DMG-AJMP-0;;
14BFCE85AF0AE19AFFBDCEF23A9D6BAF;NBA Jam 2001 (USA, Europe);1048576;Trusted Dump;TRUE;15 09 2012;Tauwasser;CGB-BJAP-EUR;DMG-A07-01;CGB-BJAP-0;20;
C6CC317C220B2DE231CE6DB9AF40BD83;NBA Pro '99 (Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;23 01 2013;Tauwasser;DMG-ANZP-EUR;DMG-A06-01;DMG-ANZP-0;22;
E89653BD33D07E1A50A3FF78C2818A53;NBA Show Time - NBA on NBC (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AA5E-USA;;;;
77893D4574B1013A0699C4199C271B8A;Net de Get - Minigame @ 100 (Japan);1048576;Trusted Dump;TRUE;10 10 2010;root;CGB-BMVJ-JPN;;;;
7F9DBAFD6D16957E9687F89E33765F0B;Network Boukenki Bugsite - Alpha Version (Japan);2097152;Trusted Dump;TRUE;01 01 1990;root;CGB-BAUJ-JPN;;;;
7F9DBAFD6D16957E9687F89E33765F0B;Network Boukenki Bugsite - Alpha Version (Japan);2097152;Third Party;TRUE;22 04 2016;Tauwasser;CGB-BAUJ-JP;DMG-A03-10;CGB-BAUJ-0;11;
3C6B37B6162D599E3554689500B23AF1;Network Boukenki Bugsite - Beta Version (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BBUJ-JPN;;;;
2D2A8314F789D490BF83ED3C44538FE3;New Addams Family Series, The (Europe) (En,Fr,De,Es,It,Pt);2097152;Third Party;TRUE;01 01 1990;root;CGB-BAIP-EUR;;;;
314CF4F2802B6972AA37C7964F5F0159;New Adventures of Mary-Kate & Ashley, The (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;24 02 2014;BigFred;DMG-AXFP-EUR;DMG-A07-01;DMG-AXFP-0;20;
4B64F2A44700D5BF9DC0A25A64A9EBB0;New Batman Adventures, The - Chaos in Gotham (Europe) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-BBBP-EUR;;;;
3D818762AA83330CE4426F8005CC374B;New Batman Adventures, The - Chaos in Gotham (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BBBE-USA;;;;
2022AE2CB1BBD83EDEFA3A5BDF2A2B72;NFL Blitz (USA) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-ABZP-EUU;;;;
331CD9F6AFA7EAB03157A35897AF846E;NFL Blitz (USA, Europe) (Rev A) (GB Compatible);524288;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-ABZP-EUU;DMG-A07-01;DMG-ABZP-1;;
5A192FFF3DB17B8FB1ED19867D4BE13A;NFL Blitz 2000 (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-AX2E-USA;;;;
4F4AD5F3389DA1FC85AF38CF770D4556;NFL Blitz 2001 (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BLIE-USA;;;;
2565FDADFB12B92B60B535CEC6492041;NHL 2000 (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;11 11 2012;BigFred;ANRP;;;;
39F214540D2042865211E07C0536CC14;NHL Blades of Steel (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-ANEE-USA;;;;
51518F30EB5E6190671017FC9807016D;NHL Blades of Steel 2000 (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-ANVE-USA;;;;
1D0044523075AB0308C598286F804402;Nicktoons Racing (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BNTE-USA;;;;
2CA1D1DD8B0DCCFB129D31987ED81E5F;Nintama Rantarou - Ninjutsu Gakuen ni Nyuugaku Shiyou no Dan (Japan);1048576;Third Party;TRUE;01 01 1990;root;;;;;
2CA1D1DD8B0DCCFB129D31987ED81E5F;Nintama Rantarou - Ninjutsu Gakuen ni Nyuugaku Shiyou no Dan (Japan);1048576;Trusted Dump;TRUE;02 08 2015;xuom2;BNAJ;;;;
5C7ECB62A755CE577E7D8A943838D45F;Nisemon Puzzle da Mon! - Feromon Kyuushutsu Daisakusen! (Japan);2097152;Trusted Dump;TRUE;10 10 2010;root;CGB-BNPJ-JPN;;;;
3634A0799DF59541607D3240C4A3295B;No Fear - Downhill Mountain Biking (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-BKFP-EUR;;;;
F8A6836A0F3448FAE3F2E79BA1D32769;Nobunaga no Yabou - Game Boy Ban 2 (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;10 08 2014;BigFred;DMG-AGYJ-JPN;;DMG-AGYJ-0;;
A67CB573673F041098F23F868A153019;Noddy and the Birthday Party (Europe) (En,Fr,De,Es);1048576;Trusted Dump;TRUE;25 01 2014;Tauwasser;CGB-AZEP-UKV;DMG-A07-01;CGB-AZEP-0;0;
9017EBE4C004FD9597557E28D711316A;NSYNC - Get to the Show (USA);1048576;Third Party;TRUE;01 01 1990;root;CGB-BNSE-USA;;;;
5B40590960C204EFD6303B2E89A0CC10;Nushi Tsuri Adventure - Kite no Bouken (Japan) (Rumble Version);2097152;Third Party;TRUE;01 01 1990;root;CGB-VVJJ-JPN;;;;
7784FF1A16B15E8E55A6B43159CC1774;O'Leary Manager 2000 (Europe) (En,Fr,De,Es,It,Nl,Ca);1048576;Third Party;TRUE;01 01 1990;root;CGB-BUIP-SCN;;;;
627C3542307661990802806EBD0ACD90;Oddworld Adventures II (USA) (En,Fr,De,Es,It) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AOWE-USA;;;;
521F0E017A4266355F3F4DC015F1DD46;Ohasuta Dance Dance Revolution GB (Japan);2097152;Trusted Dump;TRUE;13 09 2014;BigFred;CGB-BD5J-JPN;;;;
C50667BAEE3E2ABDB1588394CC5D4534;Ohasuta Yama-chan & Raymond (Japan) (SGB Enhanced) (GB Compatible);262144;Trusted Dump;TRUE;02 05 2015;xuom2;DMG-AOSJ-JPN;;;;
C50667BAEE3E2ABDB1588394CC5D4534;Ohasuta Yama-chan & Raymond (Japan) (SGB Enhanced) (GB Compatible);262144;Third Party;TRUE;31 03 2018;Tauwasser;DMG-AOSJ-JPN;DMG-A07-01;DMG-AOSJ-0;11;
8F43BC56783F98E97FE7F51603C1A025;Oide Rascal (Japan);1048576;Trusted Dump;TRUE;10 04 2016;xuom2;CGB-BLSJ-JPN;;;;
A4DF533C6B9B3423F71385E68BD5C421;Ojarumaru - Mangan Jinja no Ennichi de Ojaru! (Japan) (GB Compatible);1048576;Trusted Dump;TRUE;13 09 2014;BigFred;DMG-BOJJ-JPN;;;;
5C3A09F365CFA467A11F14075B0D5517;Ojarumaru - Tsukiyo ga Ike no Takaramono (Japan) (GB Compatible);2097152;Trusted Dump;TRUE;13 09 2014;BigFred;DMG-BORJ-JPN;;;;
2382EDC04A323A227EA793E33C749C79;Original Moorhuhn Jagd, Die (Germany);1048576;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-BOMD-NOE;DMG-A07-01;CGB-BOMD-0;11;
03E6A11B8040B4D56B3C1402C92BBF6D;Othello Millennium (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;;;;;
03E6A11B8040B4D56B3C1402C92BBF6D;Othello Millennium (Japan) (GB Compatible);1048576;Third Party;TRUE;31 03 2018;Tauwasser;DMG-AO7J-JPN;DMG-A06-01;DMG-AO7J-0;13;
BBF9B39219ECEC88BEA41B98C8352634;Other Life - Azure Dreams GB (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;10 08 2014;BigFred;DMG-AAZJ-JPN;;DMG-AAZJ-0;;
4713C80F75168F12D7582E63ABB6EDEF;Ottifanten - Kommando Stoertebeker (Germany);1048576;Third Party;TRUE;01 01 1990;root;CGB-BOTD-NOE;;;;
660FD044F1E744B8A208FC91481C030D;Ou Dorobou Jing - Angel Version (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AZWJ-JPN;;;;
D106D2513AA3BCF6BA34B7F8CBBFFE28;Ou Dorobou Jing - Devil Version (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AZKJ-JPN;;;;
97A3474440373AF59774D611D5C52C27;Owarai Yoiko no Geemumichi - Oyaji Sagashite 3 Choume (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AYIJ-JPN;;;;
B81DDB7D86302384EFE1675F75CC35F6;Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible);262144;Third Party;TRUE;01 01 1990;root;DMG-AACE-USA;;;;
8FD828532500C3D3E893FE86B725ADE3;Pac-Man - Special Colour Edition (Europe) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AACP-EUR;;;;
20291BD45093D28B32358527EB9611C5;Pachinko CR Mouretsu Genshijin T (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AXAJ-JPN;;;;
B12265F9C7139A51D55D354AA5ADE32A;Pachinko Hisshou Guide - Data no Ousama (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AYEJ-JPN;;;;
0AA1877A6A6DD4C8230FABADA9EA9249;Pachipachi Pachisurou - New Pulsar Hen (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-ANPJ-JPN;;;;
EE133AB2F9EA5B18E9A19CE9B599A883;Paperboy (USA, Europe);1048576;Trusted Dump;TRUE;12 10 2010;root;CGB-AYPP-EUR;;;;
59F3F8585CFC12876DB9A27018D41F78;Papyrus (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-AY9P-EUR;;;;
7DAE13AF3D7373116E7C7558BC402BEF;Perfect Choro Q (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
7DAE13AF3D7373116E7C7558BC402BEF;Perfect Choro Q (Japan);2097152;Trusted Dump;TRUE;14 08 2017;xuom2;CGB-BPQJ-JPN;;;;
840E1DDB2696ECAE487FD264A3C34581;Perfect Dark (USA, Europe) (En,Fr,De,Es,It) (Rumble Version);4194304;Trusted Dump;TRUE;01 01 1990;root;CGB-VPDP-EUR;;;;
840E1DDB2696ECAE487FD264A3C34581;Perfect Dark (USA, Europe) (En,Fr,De,Es,It) (Rumble Version);4194304;Trusted Dump;TRUE;01 01 1990;root;CGB-VPDP-EUR;;;;
840E1DDB2696ECAE487FD264A3C34581;Perfect Dark (USA, Europe) (En,Fr,De,Es,It) (Rumble Version);4194304;Trusted Dump;TRUE;25 01 2014;BigFred;CGB-VPDP-EUR;DMG-A11-01;CGB-VPDP-0;34;
840E1DDB2696ECAE487FD264A3C34581;Perfect Dark (USA, Europe) (En,Fr,De,Es,It) (Rumble Version);4194304;Third Party;TRUE;19 07 2014;BigFred;CGB-VPDE-USA;;;;
A20D6884A7D6BC5610EF4078A72CE460;Phantom Zona (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-BKZJ-JPN;;;;
A20D6884A7D6BC5610EF4078A72CE460;Phantom Zona (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;03 04 2014;Tauwasser;DMG-BKZJ-JPN;DMG-Z03-10;DMG-BKZJ-0;34;
51825ECAA3162A1C871FE67E4A83F0B9;Pia Carrot e Youkoso!! 2.2 (Japan);4194304;Third Party;TRUE;01 01 1990;root;CGB-B22J-JPN;;;;
D6DCE5C8DC02CE77D58F8852653E42E4;Pitfall - Beyond the Jungle (USA, Europe) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AFLP-EUR;DMG-A07-01;DMG-AFLP-0;;
AE9B4ED5CD8C80029A3C01096963EE19;Pitfall GB (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-AFLJ-JPN;;;;
5F1DC921DF67DE60D3F6EF1A44870142;Planet of the Apes (Europe) (En,Fr,De,Es,It,Nl);1048576;Third Party;TRUE;01 01 1990;root;CGB-BYNP-EUR;;;;
A55B8D588BBAA4EBCB4D53DBB534329F;Planet of the Apes (USA) (En,Fr,De,Es,It,Nl);1048576;Trusted Dump;TRUE;09 10 2010;root;CGB-BYNE-USA;;CGB-BYNE-0;;
C954D72F5A9131667AAA06AE185638B4;Player Manager 2001 (Europe) (En,Fr);1048576;Third Party;TRUE;01 01 1990;root;CGB-BFBP-EUR;;;;
5B5F4BBEC087ABC00CE1F834A86BDAE3;Pocket Billiards - Funk the 9 Ball (Japan);1048576;Trusted Dump;TRUE;01 01 1990;root;CGB-A9BJ-JPN;;;;
2F6B6379F8C7CE5D66A198162F345EAA;Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;11 09 2010;Tauwasser;DMG-AKQP-EUR;DMG-A07-01;DMG-AKQP-0;;
2F6B6379F8C7CE5D66A198162F345EAA;Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;14 01 2012;BigFred;DMG-AKQP-EUR;;;;
2F6B6379F8C7CE5D66A198162F345EAA;Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;09 03 2014;BigFred;DMG-AKQE-USA;;;;
7B29BF304BE1F747C83CF516239B9C61;Pocket Bowling (Japan) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AVBJ-JPN;;;;
8D9C413F30885BE0BB0FE08A1817C842;Pocket Bowling (USA) (GB Compatible);524288;Third Party;TRUE;01 01 1990;root;DMG-AVBE-USA;;;;
6F39124A6DFC3AAA28813286054A5FCB;Pocket Color Billiards (Japan);1048576;Third Party;TRUE;01 01 1990;root;;;;;
6F39124A6DFC3AAA28813286054A5FCB;Pocket Color Billiards (Japan);1048576;Trusted Dump;TRUE;05 12 2017;xuom2;CGB-A3AJ-JPN;;;;
8F293537E992CB718F0D055C6D08F882;Pocket Color Block (Japan) (SGB Enhanced) (GB Compatible);131072;Third Party;TRUE;01 01 1990;root;DMG-AC6J-JPN;;;;
5416DFAE15DB78CBBB6525051451C284;Pocket Color Mahjong (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-A2AJ-JPN;;;;
315DCDF71E7AF8287FF71C9A79AA8280;Pocket Color Trump (Japan) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;DMG-A4CJ-JPN;;;;
ED002E5B29F7082A6A37191BF5AF1D08;Pocket Cooking (Japan);4194304;Trusted Dump;TRUE;11 09 2010;Tauwasser;CGB-APJJ-JPN;DMG-A03-10;CGB-APJJ-0;;
ED002E5B29F7082A6A37191BF5AF1D08;Pocket Cooking (Japan);4194304;Trusted Dump;TRUE;10 10 2010;root;;;;;
EC64D367CDC02CFB9019D058AB5A0FDB;Pocket Densha 2 (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;01 01 1990;root;;;;;
EC64D367CDC02CFB9019D058AB5A0FDB;Pocket Densha 2 (Japan) (SGB Enhanced) (GB Compatible);1048576;Third Party;TRUE;31 03 2018;Tauwasser;DMG-AP8J-JPN;DMG-A07-01;DMG-AP8J-0;22;
C9799917BF3C583453B3DA3CD5547398;Pocket Family GB2 (Japan);2097152;Trusted Dump;TRUE;28 03 2013;Tauwasser;CGB-HF2J-JPN;DMG-UGDU-01;CGB-HF2J-0;22;
D864D40E51FEA6C3ED7E4E340F4613FD;Pocket GI Stable (Japan) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-APUJ-JPN;;;;
0EE28078D6270DF663647E8A3E3FEAF6;Pocket GT (Japan);1048576;Trusted Dump;TRUE;13 09 2014;BigFred;CGB-A7GJ-JPN;;;;
3ABB1CEB5E276926147B127002AA5B92;Pocket Hanafuda (Japan);262144;Third Party;TRUE;01 01 1990;root;CGB-A6PJ-JPN;;;;
D9FFED48998C978D6BAD4A23AE2567B9;Pocket King (Japan) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;02 05 2015;xuom2;DMG-AV5J-JPN;;;;
A42BFEF360186003C6A8A617581A1155;Pocket Lure Boy (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-AQIJ-JPN;;;;
9C3AE66BFFB28EA8ED2896822DA02992;Pocket Monsters - Crystal Version (Japan);2097152;Trusted Dump;TRUE;01 01 1990;root;;;;;
9C3AE66BFFB28EA8ED2896822DA02992;Pocket Monsters - Crystal Version (Japan);2097152;Trusted Dump;TRUE;03 02 2012;Tauwasser;CGB-BXTJ-JPN;DMG-MHEU-01;CGB-BXTJ-0;8;
F5E14B069EADDEE42735572BD23F7EF8;Pocket Monsters Eun (Korea);2097152;Trusted Dump;TRUE;10 10 2010;root;CGB-AAXK-KOR;;;;
F5E14B069EADDEE42735572BD23F7EF8;Pocket Monsters Eun (Korea);2097152;Trusted Dump;TRUE;08 06 2013;Tauwasser;CGB-AAXK-KOR;DMG-KGDU-10;CGB-AAXK-0;8;
82BD1D9171E60F147D9EEEA13EF07A12;Pocket Monsters Geum (Korea);2097152;Trusted Dump;TRUE;08 06 2013;Tauwasser;CGB-AAUK-KOR;DMG-KGDU-10;CGB-AAUK-0;20;
1ABB25D01DBEB20F104E44364F56FE03;Pocket Monsters Gin (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;02 05 2015;xuom2;DMG-AAXJ-JPN;;;;
75519C8B57CEA3AC91133B3DEC7658DE;Pocket Monsters Gin (Japan) (Rev A) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;10 04 2015;Tauwasser;DMG-AAXJ-JPN;DMG-KFDN-10;DMG-AAXJ-1;00A;
85BE569FE89F58C40F60480313314C67;Pocket Monsters Kin (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;10 04 2015;Tauwasser;DMG-AAUJ-JPN;DMG-KFDN-10;DMG-AAUJ-0;22;
85BE569FE89F58C40F60480313314C67;Pocket Monsters Kin (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;02 08 2015;xuom2;DMG-AAUJ-JPN;;;;
79AECE8A042E4FA57ABA9455C4D21A97;Pocket Monsters Kin (Japan) (Rev A) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-AAUJ-JPN;;;;
84EEDE6BB298DD354F251ECCB1259316;Pocket Music (Europe) (En,Fr,De,Es,It);1048576;Third Party;TRUE;01 01 1990;root;CGB-BP9P-EUR;;;;
BB5562D1DE66E525271D4673D1376273;Pocket Pro Wrestling - Perfect Wrestler (Japan);2097152;Third Party;TRUE;01 01 1990;root;;;;;
BB5562D1DE66E525271D4673D1376273;Pocket Pro Wrestling - Perfect Wrestler (Japan);2097152;Third Party;TRUE;31 03 2018;Tauwasser;CGB-AJVJ-JPN;DMG-A09-01;CGB-AJVJ-0;13;
3435EA990961400835B057465CE1CA66;Pocket Pro Yakyuu (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BPPJ-JPN;;;;
DE204AD9AE3E29CF2C06CEB372EC9CD2;Pocket Puyo Puyo Sun (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;19 08 2014;BigFred;DMG-AYSJ-JPN;;DMG-AYSJ-0;;
AEF66E8A7C75323AE0981FF5A20722A4;Pocket Puyo Puyo-n (Japan);1048576;Third Party;TRUE;01 01 1990;root;CGB-BPYJ-JPN;;;;
B8BE3A0807B09038D4FEB48DC2AB1E70;Pocket Racing (Europe);1048576;Third Party;TRUE;01 01 1990;root;CGB-BPKP-EUR;;;;
03DA498C5503D8747DC1ECCF1101FCE3;Pocket Soccer (Europe) (En,Fr,De,Es,It,Pt);2097152;Third Party;TRUE;01 01 1990;root;CGB-BPSP-EUR;;;;
9F2922B235A5EEB78D65594E82EF5DDE;Pokemon - Crystal Version (USA, Europe);2097152;Third Party;TRUE;01 01 1990;root;CGB-BYTE-USA;;;;
301899B8087289A6436B0A241FBBB474;Pokemon - Crystal Version (USA, Europe) (Rev A);2097152;Third Party;TRUE;01 01 1990;root;;;;;
301899B8087289A6436B0A241FBBB474;Pokemon - Crystal Version (USA, Europe) (Rev A);2097152;Third Party;TRUE;02 07 2017;BigFred;CGB-BYTE-USA;DMG-KGDU-10;CGB-BYTE-1;20A;
8A626340F6B16BA45C1D4E07F2134875;Pokemon - Edicion Cristal (Spain);2097152;Third Party;TRUE;01 01 1990;root;CGB-BYTS-ESP;;;;
9462BC81907E38C59ACCCD739690E6F9;Pokemon - Edicion Oro (Spain) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAUS-ESP;;;;
2D83FB454DD5687A802425C501854DC2;Pokemon - Edicion Plata (Spain) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAXS-ESP;;;;
A6924CE1F9AD2228E1C6580779B23878;Pokemon - Gold Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AAUP-EUR-1;;;;
A6924CE1F9AD2228E1C6580779B23878;Pokemon - Gold Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AAUP-EUR;;;;
A6924CE1F9AD2228E1C6580779B23878;Pokemon - Gold Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;28 03 2013;Tauwasser;DMG-AAUE-USA;DMG-KGDU-10;DMG-AAUE-0;0;
A6924CE1F9AD2228E1C6580779B23878;Pokemon - Gold Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;02 07 2017;BigFred;unk;DMG-KGDU-10;DMG-AAUE-0;;
7542EC9B695D4FE38ADFDAAA57364D83;Pokemon - Goldene Edition (Germany) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;14 01 2012;BigFred;DMG-AAUD-NOE;;;;
7542EC9B695D4FE38ADFDAAA57364D83;Pokemon - Goldene Edition (Germany) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;31 01 2016;BigFred;DMG-AAUD-NOE;;;;
A35C0FA2E3B3D1C1779CD9F2352BC427;Pokemon - Kristall-Edition (Germany);2097152;Third Party;TRUE;01 01 1990;root;CGB-BYTD-NOE;;;;
F1F013CD591BC4EA77305BBC9F8CBB3C;Pokemon - Silberne Edition (Germany) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;31 01 2016;BigFred;DMG-AAXD-NOE;;;;
2AC166169354E84D0E2D7CF4CB40B312;Pokemon - Silver Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 01 1990;root;DMG-AAXP-EUR;;;;
2AC166169354E84D0E2D7CF4CB40B312;Pokemon - Silver Version (USA, Europe) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;12 10 2010;root;DMG-AAXP-AUS;;;;
72448FE75F534F70CD90469DA95EF76F;Pokemon - Version Argent (France) (SGB Enhanced);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAXF-FRA;;;;
45D988BDB6CFCC334134DD212CEFB7B8;Pokemon - Version Cristal (France);2097152;Third Party;TRUE;01 01 1990;root;CGB-BYTF-FRA;;;;
9AF19423C5FA3DBE4FDCC78D2BC7D1C0;Pokemon - Version Or (France) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAUF-FRA;;;;
9357C3DAB850692AC8184CCF655D4EFD;Pokemon - Versione Argento (Italy) (SGB Enhanced) (GB Compatible);2097152;Third Party;TRUE;01 01 1990;root;DMG-AAXI-ITA;;;;
7C513823F65B92A75E29067745839CC8;Pokemon - Versione Cristallo (Italy);2097152;Trusted Dump;TRUE;09 10 2010;Tauwasser;CGB-BYTI-ITA;DMG-KGDU-10;CGB-BYTI-0;;
89BB59DC49B59B0CD30B7384D9860BB8;Pokemon - Versione Oro (Italy) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;01 11 2011;Tauwasser;CGB-AAUI-ITA;DMG-KGDU-10;CGB-AAUI-0;20;
1633BEC4CABEC857C0EC67C99D2F982B;Pokemon Card GB (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-ACXJ-JPN;;;;
1633BEC4CABEC857C0EC67C99D2F982B;Pokemon Card GB (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;01 01 1990;root;DMG-ACXJ-JPN;;;;
1633BEC4CABEC857C0EC67C99D2F982B;Pokemon Card GB (Japan) (SGB Enhanced) (GB Compatible);1048576;Trusted Dump;TRUE;01 02 2014;Tauwasser;DMG-ACXJ-JPN;DMG-TFDN-01;DMG-ACXJ-0;11;
1134862E84110443190DF460351D4575;Pokemon Card GB2 - GR Dan Sanjou! (Japan);2097152;Third Party;TRUE;01 01 1990;root;CGB-BP7J-JPN;;;;
510EB8C9DF5D3F71E01F5A7898A0A1F1;Pokemon de Panepon (Japan);2097152;Trusted Dump;TRUE;01 01 1990;root;CGB-BPNJ-JPN;;;;
3757C89C36BEC5E2093741A3E51D22DF;Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;14 01 2012;BigFred;DMG-VPHP-EUR;;;;
3757C89C36BEC5E2093741A3E51D22DF;Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;08 12 2012;BigFred;DMG-VPHP-EUR;;;;
3757C89C36BEC5E2093741A3E51D22DF;Pokemon Pinball (Europe) (En,Fr,De,Es,It) (Rumble Version) (SGB Enhanced) (GB Compatible);2097152;Trusted Dump;TRUE;08 01 2013;Tauwasser;DMG-VPHP-EUR;DMG-A11-01;DMG-VPHP-0;34;
