CB62A0DD667FF4FC2F4EBE6F0AEF955F;Baseball Kids (Japan);131072;Trusted Dump;True;14 08 2014;akubi;DMG-BKJ;DMG-BCA-01;DMG-BKJ-0;22
C1C084439399DC1541EE555BCABB7700;Bases Loaded for Game Boy (USA);131072;Third Party;True;26 11 2010;kazumi213;DMG-BK-USA;;;
AA6CB8AA7BEE968D77AAE59ACFBDE6D8;Bass Fishing Tatsujin Techou (Japan);524288;Third Party;True;01 01 1990;root;DMG-ATTJ-JPN;;;
B91125B6018A0A879E356A32129F5B73;Bataille Navale (France) (En,Fr,De,Es);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-AB8F-FRA;;DMG-AB8F-0;
03C6D84A951BE6703B7458478F4277B9;Batman - The Video Game (World);131072;Trusted Dump;True;28 09 2004;akubi;DMG-BA-UKV;;DMG-BAA-0;22
03C6D84A951BE6703B7458478F4277B9;Batman - The Video Game (World);131072;Third Party;True;09 03 2014;BigFred;DMG-BA-UKV;;;
9550FADC917DB38CACD0ECFB694F816C;Batman - Return of the Joker (Japan);131072;Third Party;True;01 01 1990;root;DMG-B5A;;;
97BC907DEBA1E7D7C9BC72FCA0310822;Batman - Return of the Joker (USA, Europe);131072;Third Party;True;01 01 1990;root;DMG-B5-ESP;;;
AE073C63FF7D151DC2DD406830FBBDC2;Batman - The Animated Series (USA, Europe);131072;Trusted Dump;True;01 01 1990;root;DMG-XM-NOE;;;
AE073C63FF7D151DC2DD406830FBBDC2;Batman - The Animated Series (USA, Europe);131072;Third Party;True;08 03 2014;BigFred;DMG-XM-USA;;;
53D8596868FE081CEF40ECC02D463EA3;Batman Forever (Japan);262144;Third Party;True;01 01 1990;root;DMG-A3BJ-JPN;;;
28737A5C760938A9746FA9E1A2FCEFC6;Batman Forever (USA, Europe);262144;Trusted Dump;True;28 09 2004;akubi;DMG-A3BE-USA;;DMG-A3BE-0;
28737A5C760938A9746FA9E1A2FCEFC6;Batman Forever (USA, Europe);262144;Trusted Dump;True;01 11 2011;BigFred;DMG-A3BP-EUR;;DMG-A3BP-0;
3E986CF3598E0A690FED48AA8C7D95B1;Battle Arena Toshinden (Europe) (SGB Enhanced);524288;Third Party;True;01 01 1990;root;DMG-ATDP-EUR;;;
